customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,Churn,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MonthlyCharges,TotalCharges,tenure_bucket,num_services,avg_charge_per_service,charge_to_tenure_ratio,is_month_to_month,has_internet,senior_and_alone
3930-ZGWVE,Male,0,No,No,1,Month-to-month,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.75,19.75,0-1yr,0,19.75,19.75,1,0,0
2639-UGMAZ,Male,1,No,No,71,One year,Yes,Electronic check,No,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,56.45,3985.35,4yr+,4,11.290000000000001,56.131690140845066,0,1,1
2876-GZYZC,Female,0,No,No,13,Month-to-month,Yes,Electronic check,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,85.95,1215.65,1-2yr,1,42.975,93.51153846153846,1,1,0
6207-WIOLX,Female,0,Yes,Yes,25,Month-to-month,Yes,Credit card (automatic),Yes,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,58.6,1502.65,2-4yr,5,9.766666666666667,60.106,1,1,0
8587-XYZSF,Male,0,No,No,67,Two year,No,Bank transfer (automatic),No,Yes,No,DSL,No,No,No,Yes,No,No,50.55,3260.1,4yr+,1,25.275,48.65820895522388,0,1,0
3091-FYHKI,Male,0,No,No,1,Month-to-month,Yes,Electronic check,Yes,No,No phone service,DSL,No,No,No,No,No,Yes,35.45,35.45,0-1yr,1,17.725,35.45,1,1,0
2372-HWUHI,Male,0,No,No,2,Month-to-month,No,Electronic check,Yes,Yes,No,DSL,No,No,No,No,No,No,44.35,81.25,0-1yr,0,44.35,40.625,1,1,0
7799-LGRDP,Female,0,No,No,43,Two year,Yes,Credit card (automatic),No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.7,1188.2,2-4yr,0,25.7,27.632558139534886,0,0,0
7850-VWJUU,Female,0,No,No,23,Month-to-month,Yes,Bank transfer (automatic),No,Yes,No,Fiber optic,Yes,No,No,No,No,No,75.0,1778.5,1-2yr,1,37.5,77.32608695652173,1,1,0
3774-VBNXY,Female,0,Yes,Yes,64,Two year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.2,1277.75,4yr+,0,20.2,19.96484375,0,0,0
6217-KDYWC,Male,0,No,Yes,57,Two year,Yes,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.6,1170.55,4yr+,0,19.6,20.5359649122807,0,0,0
0390-DCFDQ,Female,1,Yes,No,1,Month-to-month,Yes,Mailed check,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,70.45,70.45,0-1yr,0,70.45,70.45,1,1,0
3146-MSEGF,Female,1,Yes,Yes,72,Two year,Yes,Credit card (automatic),No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,88.05,6425.65,4yr+,6,12.578571428571427,89.24513888888889,0,1,0
4080-OGPJL,Female,0,No,No,8,Month-to-month,No,Electronic check,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,71.15,563.65,0-1yr,3,17.7875,70.45625,1,1,0
1095-WGNGG,Female,0,Yes,No,61,Two year,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,101.05,5971.25,4yr+,3,25.2625,97.88934426229508,0,1,0
2636-SJDOU,Male,0,No,No,64,One year,Yes,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,84.3,5289.05,4yr+,2,28.099999999999998,82.64140625,0,1,0
1131-QQZEB,Male,1,Yes,No,71,Two year,No,Bank transfer (automatic),No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,23.95,1756.2,4yr+,0,23.95,24.735211267605635,0,0,0
5716-EZXZN,Female,0,Yes,Yes,65,Two year,Yes,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,99.05,6416.7,4yr+,4,19.81,98.71846153846154,0,1,0
6837-BJYDQ,Male,0,No,No,3,One year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.6,61.35,0-1yr,0,19.6,20.45,0,0,0
2135-RXIHG,Male,0,No,No,1,Month-to-month,Yes,Electronic check,Yes,Yes,No,DSL,No,No,No,No,No,No,45.65,45.65,0-1yr,0,45.65,45.65,1,1,0
6440-DKQGE,Male,0,No,Yes,30,One year,No,Credit card (automatic),No,Yes,No,DSL,No,Yes,Yes,No,Yes,No,64.5,1929.95,2-4yr,3,16.125,64.33166666666666,0,1,0
3466-BYAVD,Male,0,Yes,Yes,15,Month-to-month,Yes,Mailed check,No,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,69.5,1071.4,1-2yr,4,13.9,71.42666666666668,1,1,0
3780-YVMFA,Female,0,Yes,Yes,8,Month-to-month,Yes,Electronic check,No,Yes,No,DSL,No,No,No,Yes,Yes,Yes,68.55,564.35,0-1yr,3,17.1375,70.54375,1,1,0
3874-EQOEP,Male,0,No,No,7,Month-to-month,No,Mailed check,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,95.0,655.5,0-1yr,2,31.666666666666668,93.64285714285714,1,1,0
1679-JRFBR,Female,0,Yes,Yes,70,One year,Yes,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,108.15,7930.55,4yr+,5,18.025000000000002,113.29357142857143,0,1,0
9073-ZZIAY,Male,0,Yes,Yes,62,Two year,No,Electronic check,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,86.1,5215.25,4yr+,6,12.299999999999999,84.11693548387096,0,1,0
3077-RSNTJ,Female,0,Yes,Yes,6,Month-to-month,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.7,113.5,0-1yr,0,19.7,18.916666666666668,1,0,0
6551-GNYDG,Female,0,Yes,Yes,14,Month-to-month,Yes,Bank transfer (automatic),No,Yes,No,Fiber optic,No,No,No,No,No,Yes,80.9,1152.8,1-2yr,1,40.45,82.34285714285714,1,1,0
9167-APMXZ,Female,0,No,No,22,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,84.15,1821.95,1-2yr,1,42.075,82.81590909090909,1,1,0
2749-CTKAJ,Male,0,Yes,Yes,22,One year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.15,419.9,1-2yr,0,20.15,19.086363636363636,0,0,0
6371-NZYEG,Male,0,Yes,Yes,16,Two year,No,Mailed check,No,Yes,No,DSL,Yes,No,Yes,No,Yes,No,64.25,1024.0,1-2yr,3,16.0625,64.0,0,1,0
7554-NEWDD,Male,0,No,No,10,Two year,No,Bank transfer (automatic),No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.7,251.6,0-1yr,0,25.7,25.16,0,0,0
8992-VONJD,Female,0,No,Yes,13,Month-to-month,Yes,Electronic check,No,Yes,No,DSL,Yes,Yes,No,No,No,No,56.0,764.55,1-2yr,2,18.666666666666668,58.81153846153846,1,1,0
0867-MKZVY,Female,0,Yes,No,20,Month-to-month,No,Electronic check,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,82.4,1592.35,1-2yr,1,41.2,79.61749999999999,1,1,0
4482-EWFMI,Female,0,No,No,2,Month-to-month,Yes,Electronic check,No,Yes,No,Fiber optic,No,No,No,No,No,No,69.7,135.2,0-1yr,0,69.7,67.6,1,1,0
4648-YPBTM,Male,0,No,No,53,Two year,Yes,Bank transfer (automatic),No,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,73.9,3958.25,4yr+,4,14.780000000000001,74.68396226415095,0,1,0
2907-ILJBN,Female,0,Yes,Yes,11,One year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.6,233.9,0-1yr,0,20.6,21.263636363636365,0,0,0
6345-FZOQH,Male,0,Yes,No,69,Two year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.9,1363.45,4yr+,0,19.9,19.76014492753623,0,0,0
3376-BMGFE,Female,0,No,No,4,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,No,Fiber optic,No,No,No,No,No,No,70.9,273.0,0-1yr,0,70.9,68.25,1,1,0
5997-OPVFA,Male,0,Yes,No,72,Two year,Yes,Bank transfer (automatic),No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,89.05,6254.45,4yr+,6,12.721428571428572,86.86736111111111,0,1,0
3445-HXXGF,Male,1,Yes,No,58,Month-to-month,Yes,Electronic check,Yes,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,45.3,2651.2,4yr+,3,11.325,45.710344827586205,1,1,0
1159-WFSGR,Female,0,Yes,Yes,16,Month-to-month,No,Electronic check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.4,321.4,1-2yr,0,20.4,20.0875,1,0,0
7654-YWJUF,Male,0,Yes,No,43,One year,Yes,Bank transfer (automatic),No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,84.25,3539.25,2-4yr,3,21.0625,82.30813953488372,0,1,0
1875-QIVME,Female,0,Yes,No,2,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,104.4,242.8,0-1yr,4,20.880000000000003,121.4,1,1,0
6727-IOTLZ,Male,0,Yes,No,14,Two year,No,Mailed check,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,81.95,1181.75,1-2yr,5,13.658333333333333,84.41071428571429,0,1,0
0691-JVSYA,Female,0,Yes,No,53,One year,Yes,Bank transfer (automatic),Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,94.85,5000.2,4yr+,3,23.7125,94.3433962264151,0,1,0
5918-VUKWP,Female,0,No,No,32,One year,No,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.55,654.55,2-4yr,0,20.55,20.4546875,0,0,0
1744-JHKYS,Female,0,Yes,No,34,Month-to-month,No,Electronic check,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.7,780.2,2-4yr,0,24.7,22.947058823529414,1,0,0
2656-FMOKZ,Female,1,No,No,15,Month-to-month,Yes,Mailed check,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,74.45,1145.7,1-2yr,0,74.45,76.38000000000001,1,1,1
2070-FNEXE,Female,1,No,No,7,Month-to-month,No,Bank transfer (automatic),Yes,Yes,No,Fiber optic,Yes,No,No,No,No,No,76.45,503.6,0-1yr,1,38.225,71.94285714285715,1,1,1
5947-SGKCL,Female,0,Yes,Yes,15,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,105.35,1559.25,1-2yr,4,21.07,103.95,1,1,0
3712-PKXZA,Male,0,Yes,No,61,One year,Yes,Credit card (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.55,1252.0,4yr+,0,20.55,20.524590163934427,0,0,0
6317-YPKDH,Female,0,No,No,1,Month-to-month,No,Bank transfer (automatic),Yes,No,No phone service,DSL,No,Yes,No,No,No,No,29.95,29.95,0-1yr,1,14.975,29.95,1,1,0
6582-OIVSP,Female,0,No,No,1,Month-to-month,No,Mailed check,No,Yes,No,DSL,No,No,No,No,No,No,45.3,45.3,0-1yr,0,45.3,45.3,1,1,0
9367-WXLCH,Male,0,No,No,8,Month-to-month,No,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,84.5,662.65,0-1yr,1,42.25,82.83125,1,1,0
5524-KHNJP,Male,0,Yes,Yes,33,One year,No,Credit card (automatic),No,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,74.75,2453.3,2-4yr,4,14.95,74.34242424242424,0,1,0
1918-ZBFQJ,Female,0,No,No,13,Month-to-month,Yes,Electronic check,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,79.25,1111.65,1-2yr,2,26.416666666666668,85.51153846153846,1,1,0
1024-GUALD,Female,0,Yes,No,1,Month-to-month,Yes,Electronic check,Yes,No,No phone service,DSL,No,No,No,No,No,No,24.8,24.8,0-1yr,0,24.8,24.8,1,1,0
4827-USJHP,Male,0,No,No,20,Month-to-month,Yes,Mailed check,No,Yes,No,DSL,No,Yes,No,No,No,No,51.8,1023.85,1-2yr,1,25.9,51.1925,1,1,0
8167-GJLRN,Male,0,No,No,3,Month-to-month,No,Electronic check,No,No,No phone service,DSL,No,No,No,Yes,No,No,30.4,82.15,0-1yr,1,15.2,27.383333333333336,1,1,0
0956-SYCWG,Female,0,No,No,13,One year,No,Electronic check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.65,244.8,1-2yr,0,19.65,18.83076923076923,0,0,0
8017-UVSZU,Female,0,Yes,No,40,Month-to-month,No,Credit card (automatic),No,Yes,Yes,DSL,No,Yes,No,No,No,No,56.6,2379.1,2-4yr,1,28.3,59.4775,1,1,0
7100-FQPRV,Male,0,Yes,Yes,43,One year,Yes,Credit card (automatic),No,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,71.9,3173.35,2-4yr,3,17.975,73.79883720930232,0,1,0
2472-OVKUP,Male,0,Yes,No,6,Month-to-month,Yes,Electronic check,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,91.0,531.0,0-1yr,3,22.75,88.5,1,1,0
2984-RGEYA,Female,0,Yes,Yes,69,Two year,No,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.75,1375.4,4yr+,0,19.75,19.933333333333334,0,0,0
9680-NIAUV,Female,0,Yes,Yes,72,Two year,No,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,109.7,8129.3,4yr+,5,18.283333333333335,112.90694444444445,0,1,0
2146-EGVDT,Male,0,Yes,Yes,59,Two year,No,Credit card (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.3,1192.7,4yr+,0,19.3,20.215254237288136,0,0,0
2604-IJPDU,Female,0,Yes,No,20,Month-to-month,Yes,Electronic check,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,96.55,1901.65,1-2yr,4,19.31,95.08250000000001,1,1,0
9178-JHUVJ,Male,0,Yes,Yes,24,Two year,Yes,Bank transfer (automatic),No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.1,587.4,1-2yr,0,24.1,24.474999999999998,0,0,0
6168-YBYNP,Male,0,No,No,59,Month-to-month,Yes,Electronic check,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,111.35,6519.75,4yr+,5,18.558333333333334,110.5042372881356,1,1,0
7255-SSFBC,Male,0,Yes,Yes,72,Two year,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,112.25,8041.65,4yr+,5,18.708333333333332,111.68958333333333,0,1,0
3645-DEYGF,Male,0,No,Yes,1,Month-to-month,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.75,20.75,0-1yr,0,20.75,20.75,1,0,0
9323-HGFWY,Female,0,Yes,No,27,One year,Yes,Credit card (automatic),No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,101.9,2681.15,2-4yr,4,20.380000000000003,99.30185185185185,0,1,0
8544-GOQSH,Female,0,No,No,14,Month-to-month,Yes,Credit card (automatic),No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,80.05,1112.3,1-2yr,2,26.683333333333334,79.45,1,1,0
3363-DTIVD,Male,0,Yes,Yes,71,Two year,No,Electronic check,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,105.55,7405.5,4yr+,4,21.11,104.30281690140845,0,1,0
7018-WBJNK,Male,0,No,Yes,13,Month-to-month,Yes,Credit card (automatic),No,Yes,No,Fiber optic,No,No,No,No,Yes,No,78.3,1033.95,1-2yr,1,39.15,79.53461538461539,1,1,0
9142-KZXOP,Male,0,No,No,44,Month-to-month,No,Credit card (automatic),No,Yes,No,Fiber optic,No,No,No,No,No,No,68.85,2958.95,2-4yr,0,68.85,67.24886363636364,1,1,0
7674-YTAFD,Female,0,No,No,33,One year,Yes,Bank transfer (automatic),No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,79.95,2684.85,2-4yr,2,26.650000000000002,81.35909090909091,0,1,0
6348-SNFUS,Male,0,Yes,Yes,72,Two year,Yes,Credit card (automatic),No,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,55.45,4179.2,4yr+,5,9.241666666666667,58.044444444444444,0,1,0
1285-OKIPP,Male,0,No,No,1,Month-to-month,No,Electronic check,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,79.9,79.9,0-1yr,1,39.95,79.9,1,1,0
7825-ECJRF,Female,0,No,No,19,Month-to-month,Yes,Electronic check,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,106.6,1934.45,1-2yr,5,17.766666666666666,101.81315789473685,1,1,0
1347-KTTTA,Male,0,Yes,No,64,One year,Yes,Credit card (automatic),No,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,102.45,6654.1,4yr+,5,17.075,103.9703125,0,1,0
7841-TZDMQ,Male,0,No,No,2,Month-to-month,Yes,Credit card (automatic),Yes,Yes,No,DSL,No,No,No,No,No,No,46.0,84.5,0-1yr,0,46.0,42.25,1,1,0
4195-NZGTA,Female,0,No,No,1,Month-to-month,No,Electronic check,No,No,No phone service,DSL,No,No,No,No,No,No,25.25,25.25,0-1yr,0,25.25,25.25,1,1,0
7157-SMCFK,Male,0,No,Yes,61,Two year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.75,1124.2,4yr+,0,19.75,18.42950819672131,0,0,0
4709-LKHYG,Female,0,Yes,Yes,29,One year,No,Electronic check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.0,540.05,2-4yr,0,20.0,18.622413793103448,0,0,0
2504-DSHIH,Male,1,Yes,No,23,Month-to-month,No,Electronic check,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,86.8,1975.85,1-2yr,1,43.4,85.90652173913043,1,1,0
0699-NDKJM,Female,0,Yes,No,57,Month-to-month,Yes,Bank transfer (automatic),No,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,58.75,3437.45,4yr+,5,9.791666666666666,60.30614035087719,1,1,0
9286-BHDQG,Male,0,Yes,Yes,72,Two year,No,Credit card (automatic),No,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,45.25,3139.8,4yr+,4,9.05,43.608333333333334,0,1,0
0230-WEQUW,Male,0,Yes,No,66,Two year,Yes,Bank transfer (automatic),No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,56.6,3789.2,4yr+,5,9.433333333333334,57.41212121212121,0,1,0
2040-LDIWQ,Male,0,Yes,Yes,65,Two year,Yes,Bank transfer (automatic),No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,84.2,5324.5,4yr+,5,14.033333333333333,81.91538461538461,0,1,0
6496-JDSSB,Female,0,No,No,8,Month-to-month,Yes,Bank transfer (automatic),No,Yes,No,Fiber optic,No,No,No,No,Yes,No,80.0,624.6,0-1yr,1,40.0,78.075,1,1,0
9408-SSNVZ,Female,0,No,No,4,Month-to-month,Yes,Electronic check,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,70.15,268.35,0-1yr,0,70.15,67.0875,1,1,0
4443-EMBNA,Female,0,Yes,No,71,Two year,No,Bank transfer (automatic),No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.75,1836.9,4yr+,0,24.75,25.871830985915494,0,0,0
6469-MRVET,Male,0,Yes,Yes,1,One year,Yes,Electronic check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.2,20.2,0-1yr,0,20.2,20.2,0,0,0
0742-MOABM,Male,0,Yes,No,4,Month-to-month,No,Mailed check,Yes,Yes,No,DSL,No,No,No,Yes,No,No,50.05,179.35,0-1yr,1,25.025,44.8375,1,1,0
5961-VUSRV,Female,0,No,No,12,One year,Yes,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.35,219.35,0-1yr,0,19.35,18.279166666666665,0,0,0
6778-JFCMK,Male,0,No,No,24,One year,Yes,Mailed check,No,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,50.6,1288.75,1-2yr,3,12.65,53.697916666666664,0,1,0
6341-JVQGF,Female,0,Yes,Yes,31,One year,Yes,Mailed check,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,81.15,2545.75,2-4yr,5,13.525,82.12096774193549,0,1,0
2232-DMLXU,Female,0,Yes,No,1,Month-to-month,No,Mailed check,Yes,Yes,No,DSL,No,No,No,No,Yes,No,55.2,55.2,0-1yr,1,27.6,55.2,1,1,0
4811-JBUVU,Male,0,No,No,30,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,89.9,2723.15,2-4yr,2,29.96666666666667,90.77166666666668,1,1,0
0945-TSONX,Female,0,Yes,Yes,47,Two year,Yes,Credit card (automatic),No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,85.3,4107.25,2-4yr,5,14.216666666666667,87.38829787234043,0,1,0
2651-ZCBXV,Male,0,No,No,54,Two year,Yes,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,108.0,5760.65,4yr+,5,18.0,106.6787037037037,0,1,0
3316-UWXUY,Male,0,No,No,50,Month-to-month,Yes,Credit card (automatic),No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,93.5,4747.5,4yr+,4,18.7,94.95,1,1,0
8937-RDTHP,Male,0,No,No,1,Month-to-month,Yes,Mailed check,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,84.6,84.6,0-1yr,2,28.2,84.6,1,1,0
7083-MIOPC,Female,0,No,No,72,Two year,No,Credit card (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.25,1566.9,4yr+,0,20.25,21.762500000000003,0,0,0
1984-GPTEH,Female,0,No,No,29,Month-to-month,No,Electronic check,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.15,702.0,2-4yr,0,25.15,24.20689655172414,1,0,0
1251-KRREG,Male,0,No,No,2,Month-to-month,Yes,Mailed check,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,54.4,114.1,0-1yr,1,27.2,57.05,1,1,0
0621-JFHOL,Female,0,No,No,10,Two year,Yes,Mailed check,No,No,No phone service,DSL,No,No,No,Yes,No,No,29.6,299.05,0-1yr,1,14.8,29.905,0,1,0
9903-LYSAB,Male,0,Yes,No,18,Month-to-month,Yes,Electronic check,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,73.15,1305.95,1-2yr,0,73.15,72.55277777777778,1,1,0
0094-OIFMO,Female,1,No,No,11,Month-to-month,Yes,Electronic check,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,95.0,1120.3,0-1yr,3,23.75,101.84545454545454,1,1,1
9227-UAQFT,Male,0,No,No,16,Two year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.75,284.35,1-2yr,0,19.75,17.771875,0,0,0
7301-ABVAD,Female,0,No,No,72,Two year,No,Bank transfer (automatic),No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,86.6,6350.5,4yr+,5,14.433333333333332,88.20138888888889,0,1,0
6614-FHDBO,Male,0,No,No,72,Two year,No,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,109.2,7878.3,4yr+,5,18.2,109.42083333333333,0,1,0
7576-ASEJU,Female,0,Yes,Yes,41,One year,Yes,Credit card (automatic),No,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,74.7,3187.65,2-4yr,4,14.940000000000001,77.74756097560976,0,1,0
9058-HRZSV,Female,1,Yes,No,65,Month-to-month,No,Electronic check,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,94.4,6126.15,4yr+,4,18.880000000000003,94.24846153846153,1,1,0
4522-AKYLR,Female,1,No,No,13,Month-to-month,Yes,Electronic check,No,Yes,No,DSL,No,Yes,Yes,No,No,No,54.8,731.3,1-2yr,2,18.266666666666666,56.25384615384615,1,1,1
0221-WMXNQ,Male,1,No,No,4,Month-to-month,No,Electronic check,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,75.35,273.4,0-1yr,1,37.675,68.35,1,1,1
0303-UNCIP,Male,0,No,No,41,One year,No,Mailed check,No,Yes,Yes,DSL,No,No,Yes,No,No,Yes,65.0,2531.8,2-4yr,2,21.666666666666668,61.75121951219513,0,1,0
9947-OTFQU,Male,1,No,No,15,Month-to-month,Yes,Electronic check,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,No,74.4,1074.3,1-2yr,1,37.2,71.61999999999999,1,1,1
0322-YINQP,Male,0,No,No,1,Month-to-month,Yes,Mailed check,Yes,Yes,No,DSL,Yes,No,No,No,No,No,48.55,48.55,0-1yr,1,24.275,48.55,1,1,0
0959-WHOKV,Male,0,No,No,42,One year,Yes,Electronic check,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,99.0,4298.45,2-4yr,4,19.8,102.34404761904761,0,1,0
4075-JFPGR,Female,0,Yes,No,51,One year,Yes,Electronic check,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,93.5,4619.55,4yr+,4,18.7,90.57941176470588,0,1,0
4629-NRXKX,Female,0,Yes,Yes,2,Month-to-month,No,Electronic check,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,70.4,147.15,0-1yr,0,70.4,73.575,1,1,0
9514-JDSKI,Male,1,Yes,No,1,Month-to-month,No,Electronic check,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,No,40.2,40.2,0-1yr,2,13.4,40.2,1,1,0
3282-ZISZV,Male,0,No,Yes,32,One year,No,Credit card (automatic),No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,83.7,2633.3,2-4yr,5,13.950000000000001,82.290625,0,1,0
3675-YDUPJ,Male,0,No,No,10,Month-to-month,Yes,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.85,193.05,0-1yr,0,19.85,19.305,1,0,0
4111-BNXIF,Female,0,Yes,Yes,67,Two year,Yes,Electronic check,No,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,59.55,4103.9,4yr+,5,9.924999999999999,61.252238805970144,0,1,0
7017-VFHAY,Female,0,Yes,Yes,61,Two year,No,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,115.1,7008.15,4yr+,6,16.442857142857143,114.88770491803278,0,1,0
